code,product_name,energy-kcal_100g,energy_100g,fat_100g,saturated-fat_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,calcium_100g,iron_100g,nutrition-score-fr_100g,categories_en
97073100133,"Jim's Cheese, Smoked Pepper Jack Cheese",357.0,1494.0,28.57,17.86,0.0,0.107,3.57,0.0,0.0,25.0,1.5175,0.607,0.714,0.0,15.0,"Dairies,Fermented foods,Fermented milk products,Cheeses"
70640017553,"Malted vanilla chocolate pretzel light ice cream, vanilla chocolate",121.0,506.0,2.87,1.91,0.0,0.013,24.2,9.55,6.4,7.64,0.365,0.146,0.217,0.00032,-4.0,"Desserts,Frozen foods,Frozen desserts"
70200514096,Light classic ranch dressing,266.6667,1116.0,26.6667,5.0,0.0,0.033,6.6667,3.3333,0.0,3.3333,1.91666675,0.7666667,0.0,0.0,15.0,"Condiments,Sauces,Dips,Salad dressings,Groceries"
0603784771595,Croccante almond macaroon,425.0,1778.0,28.12,2.5,0.0,0.0,37.5,28.12,5.6,13.75,0.0775,0.031,0.125,0.00225,8.0,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits"
0017600078636,Refried Beans,97.0,406.0,0.44,0.0,0.0,0.0,17.7,0.88,5.3,6.19,1.0625,0.425,0.018,0.00096,-8.0,"Plant-based foods and beverages,Plant-based foods,Legumes and their products,Canned foods,Legumes,Canned plant-based foods,Meals,Prepared vegetables,Canned legumes,Canned common beans,Refried beans"
856244005048,"Barista's Choice, Ring Cake, Pineapple",414.0,1732.0,21.43,4.29,0.0,0.071,46.43,25.0,0.0,8.93,1.0725,0.429,0.036,0.00193,18.0,"Snacks,Sweet snacks,Biscuits and cakes,Cakes"
38259114551,Peas and carrots,56.0,234.0,0.0,0.0,0.0,0.0,11.11,4.44,3.3,2.22,0.055,0.022,0.0,0.00078,-9.0,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Frozen foods,Frozen plant-based foods,Frozen vegetables"
20601413887,Non-dairy frozen dessert,183.0,766.0,9.17,7.34,0.0,0.0,24.77,18.35,0.9,2.75,0.195,0.078,0.01,0.00183,13.0,"Desserts,Frozen foods,Frozen desserts"
0019646001029,Organic Tomato Paste,76.0,318.0,0.0,0.0,0.0,0.0,15.15,12.12,6.1,3.03,0.1525,0.061,0.061,0.00218,-6.0,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Vegetables,Tomatoes and their products,Tomatoes,Tomato pastes"
78742352558,Distilled White Vinegar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Condiments,Sauces,Groceries"
63100252397,Chicken Burgers,229.0,958.0,10.8,2.41,0.12,0.0181,18.1,0.0,1.2,13.3,1.17,0.47,0.0241,0.0012,3.0,"Sandwiches,Hamburgers,Chicken hamburgers"
7203672857,"Cereal bars, apple cinnamon cereal bars",378.0,1582.0,9.46,0.0,0.0,0.0,67.57,32.43,2.7,5.41,0.54,0.216,0.489,0.00541,10.0,Snacks
94643485065,Salisbury steak with gravy,129.0,540.0,7.36,3.07,0.31,0.031,5.52,0.61,0.6,9.2,1.18,0.472,0.0,0.00123,4.0,Frozen foods
0041735023575,"Milk chocolate covered pretzel balls, milk chocolate",500.0,2092.0,26.67,15.0,0.0,0.017,63.33,36.67,3.3,10.0,1.1675,0.467,0.133,0.0036,26.0,Snacks
99482418830,"365 everyday value, Organic Tater Puffs",178.57142857143,747.0,8.3333333333333,0.5952380952381,0.0,0.0,23.809523809524,1.1904761904762,2.4,2.3809523809524,0.98214285714285,0.39285714285714,0.0,0.00043,3.0,Tator-tots
717544204770,Fat Free Milk,38.0,159.0,0.0,0.0,0.0,0.002,5.0,5.0,0.0,3.75,0.135,0.054,0.125,0.0,-1.0,"Dairies,Milks"
815116012010,"Cold-brewed cinnamon coffee ice cream, cold-brewed cinnamon coffee",227.0,950.0,14.89,9.22,0.35,0.06,19.15,17.73,0.7,4.26,0.16,0.064,0.149,0.0,14.0,"Desserts,Frozen foods,Frozen desserts"
853696004544,Crunchy puffs,417.0,1745.0,12.5,0.0,0.0,0.0,66.67,8.33,12.5,16.67,2.4175,0.967,0.304,0.00833,11.0,Snacks
77260042743,"Pecan & caramel milk chocolate, pecan & caramel",500.0,2092.0,30.77,13.46,0.0,0.019,57.69,42.31,3.8,3.85,0.385,0.154,0.123,0.00154,22.0,"Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolate candies"
41313017552,Bay leaves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Plant-based foods and beverages,Plant-based foods,Condiments,Groceries"
21900982517,Bacon Cheddar Fries,535.71428571429,2241.0,32.142857142857,1.7857142857143,0.0,0.0,57.142857142857,3.5714285714286,3.5714285714286,7.1428571428571,1.9642857142857,0.78571428571428,0.0,0.0,12.0,Snacks
0042222877909,"Hy-vee, chicken breast",89.0,372.0,1.79,0.0,0.0,0.054,1.79,1.79,0.0,19.64,2.01,0.804,0.0,0.00064,4.0,"Meats and their products,Meats,Prepared meats,Chicken and its products,Poultries,Chickens,Chicken breasts"
85239020111,Caribbean-style brown rice with black beans,104.0,435.0,1.67,0.21,0.0,0.0,19.17,0.42,1.2,2.92,0.3225,0.129,0.017,0.00054,0.0,Meals
0046212000094,Home Made Medium Salsa,45.0,188.0,0.0,0.0,0.0,0.0,9.09,3.03,0.0,0.0,1.2125,0.485,0.061,0.0,0.0,"Condiments,Sauces,Dips,Groceries"
688267035708,Steam Ready Broccoli Floress,31.0,130.0,0.0,0.0,0.0,0.0,4.42,0.88,1.8,1.77,0.01,0.004,0.018,0.00032,-7.0,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Frozen foods,Frozen plant-based foods,Frozen vegetables"
651433686448,"Dsd merchandisers, yogurt pretzels",500.0,2092.0,22.5,22.5,0.0,0.0,65.0,40.0,0.0,5.0,1.625,0.65,0.1,0.0009,31.0,Snacks
52548585778,Mellocreme pumpkins,359.0,1502.0,0.0,0.0,0.0,0.0,92.31,66.67,0.0,0.0,0.32,0.128,0.0,0.0,15.0,"Snacks,Sweet snacks,Confectioneries"
688267020568,"Giant, large curd cottage cheese",97.0,406.0,4.42,2.65,0.0,0.022,4.42,3.54,0.0,11.5,0.885,0.354,0.088,0.0,1.0,"Dairies,Fermented foods,Fermented milk products,Cheeses"
38000169632,Kellogg's Eggo Waffles Mixed Berry 12.3oz,283.0,1184.0,11.7,2.9,0.2,0.016,39.6,7.0,1.0,5.4,1.0725,0.429,0.373,0.0052,6.0,"Snacks,Sweet snacks,Frozen foods,Biscuits and cakes,Cakes,Frozen cakes and pastries"
77890369364,Fruit & Grain Bars,378.0,1582.0,6.76,0.0,0.0,0.0,75.68,45.95,2.7,5.41,0.6075,0.243,0.0,0.00097,13.0,Snacks
76132112010,Sweet Cooking Rice Wine,150.0,628.0,0.0,0.0,0.0,0.0,30.0,26.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,6.0,"Condiments,Sauces,Groceries"
24100432424,"Pepper jack baked snack crackers, pepper jack",500.0,2092.0,26.67,5.0,0.0,0.0,63.33,0.0,3.3,10.0,2.1675,0.867,0.0,0.0036,16.0,"Snacks,Salty snacks,Appetizers,Crackers"
709870878503,Hot Wing Sauce,273.0,1142.0,27.27,4.55,0.0,0.0,6.06,3.03,0.0,0.0,4.00304,1.601216,0.0,0.0,17.0,"Condiments,Sauces,Hot sauces,Groceries"
826766783779,Asian Griller,38.0,159.0,0.0,0.0,0.0,0.0,7.69,3.08,1.5,3.08,0.0,0.0,0.031,0.00166,-4.0,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods"
817202005029,"Hidden garden, chocolate chip cookies, pumpkin",500.0,2092.0,23.33,13.33,0.0,0.067,70.0,40.0,1.7,3.33,0.9175,0.367,0.067,0.0024,27.0,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits"
26825018532,Whole Grain Bread Crumbs,350.0,1464.0,3.33,0.0,0.0,0.0,80.0,3.33,10.0,10.0,1.3325,0.533,0.333,0.0072,-1.0,Cooking helpers
00599757,Vodka sauce,79.646,333.0,3.5398,0.885,0.0,0.004,10.6195,7.0796,1.7699,2.6549,1.32743375,0.5309735,0.088,0.00064,-1.0,"Condiments,Sauces,Groceries,Vodka-sauce"
70462433555,Swedish fish soft candy berry fat free12x10.2 oz,353.0,1477.0,0.0,0.0,0.0,0.0,85.29,73.53,0.0,0.0,0.11,0.044,0.002,0.00018,14.0,"Snacks,Sweet snacks,Confectioneries"
35826070074,"Food lion, lower sugar instant oatmeal, apple & cinnamon",355.0,1485.0,4.84,0.0,0.0,0.0,74.19,19.35,9.7,9.68,1.0075,0.403,0.323,0.01161,7.0,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products"
0899160001213,Fresh mozzarella nodini,250.0,1046.0,17.86,10.71,0.0,0.071,0.0,0.0,0.0,21.43,0.8925,0.357,0.536,0.0,11.0,"Dairies,Fermented foods,Fermented milk products,Cheeses"
03003408223,Pot Size Spaghetti,357.0,1494.0,1.79,0.0,0.0,0.0,73.21,3.57,3.6,12.5,0.0,0.0,0.0,0.00321,-4.0,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas"
697941860802,Bakery petite palmiers,500.0,2092.0,30.769230769231,19.230769230769,0.0,0.058,53.846153846154,19.230769230769,0.0,7.6923076923077,1.0096153846154,0.40384615384616,0.0,0.00138,24.0,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits,Pastries,Flaky biscuits,Palmiers"
0492311406204,Pop Tarts Hot Fudge Sundae,396.0,1660.0,10.4,3.12,0.0,0.0,70.8,25.0,4.17,4.17,1.01,0.402,0.208,0.00375,12.0,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits,Toaster pastries"
853900003905,Strawberry sorbetto,85.0,356.0,0.0,0.0,0.0,0.0,21.19,17.8,0.8,0.0,0.01,0.004,0.0,0.0,4.0,"Desserts,Frozen foods,Frozen desserts"
41250939788,Unsalted tops Select Saltine Crakers,466.66666666667,1953.0,10.0,0.0,0.0,0.0,80.0,0.0,6.6666666666667,6.6666666666667,1.0,0.4,0.0,0.00467,0.0,"Snacks,Salty snacks,Sweet snacks,Appetizers,Biscuits and cakes,Crackers"
43427007214,Thousand Island Dressing,233.0,975.0,23.33,3.33,0.0,0.0,20.0,16.67,0.0,0.0,0.375,0.15,0.0,0.0,9.0,"Condiments,Sauces,Salad dressings,Thousand island dressing,Groceries"
88231405856,Riserva Hand Crafted Asiago Cheese,393.0,1644.0,32.14,21.43,0.0,0.089,3.57,0.0,0.0,28.57,3.035,1.214,1.071,0.0,19.0,"Dairies,Fermented foods,Fermented milk products,Cheeses"
0053600000734,Probiotic rich & creamy low fat yogurt banana,105.88,443.0,0.59,0.59,0.0,0.006,19.41,17.06,0.0,4.12,0.1499,0.05996,0.147,0.0,2.0,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts"
26800002754,Gluten free rotini pasta,357.0,1494.0,2.68,0.0,0.0,0.0,78.57,0.0,3.6,7.14,0.0,0.0,0.0,0.0,-3.0,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas"
30034998561,Petite carrots,41.176470588235,172.0,0.0,0.0,0.0,0.0,9.4117647058824,5.8823529411765,2.3529411764706,1.1764705882353,0.014705882352941,0.0058823529411764,0.024,0.00047,-6.0,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods"
75450242690,"White cheddar cheese curds, white cheddar",393.0,1644.0,28.57,17.86,0.0,0.107,3.57,0.0,0.0,21.43,1.875,0.75,0.675,0.0,17.0,"Dairies,Fermented foods,Fermented milk products,Cheeses"
7789040374,Chopped onions,18.0,75.0,0.0,0.0,0.0,0.0,4.71,2.35,1.2,0.0,0.015,0.006,0.012,0.00024,-6.0,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Frozen foods,Frozen plant-based foods,Frozen vegetables"
666140102013,"Enjoy Chocolate, Chocolate, Sea Salt Caramels",441.0,1845.0,20.59,13.24,0.0,0.015,58.82,44.12,2.9,2.94,1.3225,0.529,0.059,0.00212,26.0,"Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolate candies"
4656702430,Organic blueberries,57.0,238.0,0.0,0.0,0.0,0.0,14.29,10.0,2.1,0.71,0.0,0.0,0.006,0.0,-5.0,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Fruits based foods"
29000076150,"Planters, cocktail peanuts",607.0,2540.0,50.0,7.14,0.0,0.0,17.86,3.57,7.1,25.0,0.8475,0.339,0.071,0.00514,10.0,Snacks
28744547025,"Jewel osco, almonds, milk chocolate",533.0,2230.0,36.67,13.33,0.0,0.01,46.67,40.0,6.7,10.0,0.1175,0.047,0.167,0.0018,19.0,Snacks
0028400160186,Lay's Salt & Vinegar Flavored Potato Chips 9.5 Ounce Plastic Bag,571.0,2389.0,35.71,5.36,0.0,0.0,53.57,3.57,3.6,7.14,1.965,0.786,0.0,0.00129,17.0,Snacks
11110447609,Milkfat small curd cottage cheese,97.35,407.0,4.42,2.65,0.0,0.018,4.42,3.54,0.0,10.62,0.8317,0.33268,0.071,0.00032,1.0,"Dairies,Fermented foods,Fermented milk products,Cheeses"
72609741226,"Julie's, organic vanilla ice cream sandwich",250.0,1046.0,13.75,8.75,0.0,0.069,27.5,15.0,1.2,3.75,0.345,0.138,0.075,0.00045,14.0,"Desserts,Frozen foods,Frozen desserts,Ice creams and sorbets,Ice creams,Ice cream sandwiches"
7203695938,Pane di casa artisan bread,211.0,883.0,0.0,0.0,0.0,0.0,42.11,0.0,1.8,7.02,1.0975,0.439,0.0,0.00189,1.0,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads"
51933165809,Self-Rising Yellow Corn Meal Mix,353.0,1477.0,2.94,0.0,0.0,0.0,70.59,0.0,0.0,8.82,3.3825,1.353,0.176,0.00529,14.0,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products"
855564003215,"Spicy corn tortilla chips, sriracha",464.0,1941.0,25.0,1.79,0.0,0.0,50.0,0.0,10.7,7.14,1.0725,0.429,0.143,0.00257,1.0,"Snacks,Salty snacks,Appetizers,Chips and fries,Crisps,Corn chips"
0099482488949,Mild cheddar cheese slices,391.0,1636.0,30.43,19.57,0.0,0.087,4.35,0.0,0.0,21.74,1.74,0.696,0.739,0.0,16.0,"Dairies,Fermented foods,Fermented milk products,Cheeses"
77034016055,Pecan pieces the american trail mix,714.0,2987.0,71.43,7.14,0.0,0.0,14.29,3.57,10.7,10.71,0.0,0.0,0.071,0.0025,0.0,Snacks
51943100043,Wood smoked beef jerky,286.0,1197.0,3.57,0.0,0.0,0.107,28.57,17.86,3.6,32.14,5.2675,2.107,0.071,0.00386,13.0,"Snacks,Meats and their products,Meats,Dried meats,Beef jerkies"
21130047543,Shredded Sharp Cheddar Cheese,321.43,1345.0,21.43,10.71,0.0,0.071,3.57,0.0,0.0,28.57,1.6329,0.65316,0.771,0.0,16.0,"Dairies,Fermented foods,Fermented milk products,Cheeses,Cow cheeses,Cheeses from the United Kingdom,Cheeses from England,Cheddar cheese,Grated cheese"
815473016164,"Lala, yogurt smoothie, tres leches",71.0,297.0,2.02,1.26,0.0,0.008,11.62,9.09,1.0,2.53,0.1075,0.043,0.101,0.0,1.0,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts"
0046567005423,Yellow cut corn,106.0,444.0,1.18,0.0,0.0,0.0,22.35,3.53,2.4,3.53,0.0,0.0,0.002,0.0,-3.0,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Frozen foods,Frozen plant-based foods,Frozen vegetables"
11213033419,"Spartan, candy shoppe jaw breakers",382.0,1598.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,"Snacks,Sweet snacks,Confectioneries"
41497566549,Italian Style Lightly Toasted Bread Crumbs,367.0,1536.0,3.33,0.0,0.0,0.0,70.0,6.67,6.7,13.33,3.0825,1.233,0.2,0.0036,10.0,Cooking helpers
51933339798,Gourmet Banana Nut Muffins,404.0,1690.0,24.24,4.55,0.0,0.071,41.41,24.24,1.0,5.05,0.7325,0.293,0.04,0.00145,16.0,"Snacks,Sweet snacks,Biscuits and cakes,Pastries"
607880100372,Mayonnaise,714.0,2987.0,78.57,10.71,0.0,0.071,0.0,0.0,0.0,0.0,1.4275,0.571,0.0,0.0,24.0,"Condiments,Sauces,Groceries"
688267542381,Italian herbs stir-in paste,350.0,1464.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,1.1,0.2,0.0036,14.0,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods"
852945006261,Natural apple sauce,44.0,184.0,0.0,0.0,0.0,0.0,12.39,9.73,0.9,0.0,0.0,0.0,0.005,0.0,0.0,Snacks
70784023281,Light Greek Nonfat Yogurt With Fruit On The Bottom,53.0,222.0,0.0,0.0,0.0,0.003,4.67,3.33,0.0,8.67,0.0675,0.027,0.1,0.0,-5.0,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts,Greek-style yogurts"
98487302311,"Lentil soup, traditional",61.0,255.0,0.61,0.0,0.0,0.0,10.2,0.82,1.6,3.27,0.8275,0.331,0.033,0.00086,-1.0,"Canned foods,Meals,Soups,Canned meals,Canned soups"
85239085783,California French Style Dressing,300.0,1255.0,20.0,3.33,0.0,0.0,30.0,26.67,0.0,0.0,2.8325,1.133,0.0,0.0,21.0,"Condiments,Sauces,Groceries"
70640004997,"Ice cream, chocolate chip",215.0,900.0,10.77,6.92,0.0,0.038,26.15,18.46,0.0,3.08,0.155,0.062,0.123,0.00055,12.0,"Desserts,Frozen foods,Frozen desserts"
71720056288,Mega mix fruit chews,364.0,1523.0,7.58,3.03,0.0,0.0,72.73,51.52,0.0,0.0,0.075,0.03,0.05,0.0009,16.0,"Snacks,Sweet snacks,Confectioneries"
0099482488765,Chocolate & vanilla almondmilk pudding,100.0,418.0,1.5,0.0,0.0,0.0,20.0,14.0,1.0,1.0,0.2,0.08,0.104,0.00066,3.0,Desserts
815211010003,Brown Rice Protein Powder,380.95238095238,1594.0,2.3809523809524,0.0,0.0,0.0,14.285714285714,4.7619047619048,2.9,76.190476190476,0.29761904761905,0.11904761904762,0.0,0.00794,12.0,Beverages
77890408537,Potatoes gratin,150.0,628.0,10.0,7.0,0.0,0.025,12.0,1.0,2.0,3.0,1.75,0.7,0.06,0.00072,12.0,Frozen foods
10076064010467,Chocolate cake,353.0,1477.0,14.12,3.53,0.0,0.041,51.76,35.29,2.4,4.71,0.8225,0.329,0.047,0.00169,15.0,"Snacks,Sweet snacks,Biscuits and cakes,Cakes"
0716221016194,Four seasons mixed fruit juice,52.0,218.0,0.0,0.0,0.0,0.0,12.8,12.4,0.4,0.0,0.03,0.012,0.04,0.00043,17.0,"Plant-based foods and beverages,Beverages,Plant-based beverages"
73570000305,"Heluva Good!, Extra Sharp Cheddar Cheese",393.0,1644.0,32.14,17.86,0.0,0.107,3.57,0.0,0.0,25.0,1.6075,0.643,0.714,0.0,16.0,"Dairies,Fermented foods,Fermented milk products,Cheeses"
0714444003540,Rosa De Castilla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Plant-based foods and beverages,Plant-based foods,Condiments,Groceries"
619696010011,Multi-Seed Rice Thin Crackers,433.0,1812.0,10.0,0.0,0.0,0.0,80.0,0.0,3.3,6.67,1.5,0.6,0.067,0.0012,8.0,"Snacks,Sweet snacks,Biscuits and cakes"
41130380587,Grated parmesan cheese,400.0,1674.0,20.0,20.0,0.0,0.1,0.0,0.0,0.0,40.0,2.25,0.9,1.2,0.0,18.0,"Dairies,Fermented foods,Fermented milk products,Cheeses"
85239076101,Vanilla-flavored ice cream dipped in chocolate-flavored coating bars,309.0,1293.0,21.28,15.96,0.0,0.032,27.66,20.21,1.1,3.19,0.1325,0.053,0.117,0.00064,16.0,"Desserts,Frozen foods,Frozen desserts"
79783707888,Crackers Toasty Peanut Butter 37.2Oz,487.1795,2038.0,23.0769,3.8462,0.2,0.0,61.5385,12.8205,2.5,10.2564,1.923077,0.7692308,0.055,0.0032,17.0,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits"
71072003800,Sweet pimento fire roasted italian style red peppers,17.0,71.0,0.0,0.0,0.0,0.0,3.33,3.33,0.0,0.0,0.5425,0.217,0.0,0.0,2.0,Salted-snacks
0708820175624,Skin on & boneless sockeye salmon portions,153.0,640.0,5.88,1.18,0.0,0.059,0.0,0.0,0.0,27.06,0.23,0.092,0.012,0.00047,-2.0,"Seafood,Frozen foods,Frozen seafood"
51328105571,"Mon cuisine, vegetarian veal style schnitzel",106.0,444.0,2.83,0.35,0.0,0.0,13.43,0.71,2.5,8.48,0.3875,0.155,0.035,0.00127,-5.0,"Plant-based foods and beverages,Plant-based foods,Meat alternatives,Meat analogues"
681131090797,"Marketside, organic 100% juice smoothie, banana berry",58.0,243.0,0.0,0.0,0.0,0.0,13.33,10.42,1.2,0.42,0.02,0.008,0.008,0.00015,5.0,"Plant-based foods and beverages,Beverages,Plant-based beverages,Smoothies"
86854062944,"Harvest Farms, Organic Yellow Tortilla Chips",500.0,2092.0,21.43,1.79,0.0,0.0,67.86,0.0,7.1,7.14,1.0275,0.411,0.071,0.00129,6.0,"Snacks,Salty snacks,Appetizers,Chips and fries,Crisps,Corn chips"
44000038281,"Peanut butter cracker sandwiches, peanut butter",513.0,2146.0,28.21,3.85,0.0,0.0,53.85,12.82,2.6,10.26,2.5,1.0,0.154,0.00369,19.0,"Snacks,Sweet snacks,Biscuits and cakes"
0099482461287,"365 everyday value, chocolate chip cookie bites",500.0,2092.0,26.67,13.33,0.0,0.0,63.33,30.0,3.3,3.33,0.9575,0.383,0.0,0.0024,23.0,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits"
72036717283,"Ht traders, toasted pine nuts",679.0,2841.0,67.86,5.36,0.0,0.0,14.29,3.57,3.6,14.29,0.0,0.0,0.0,0.00514,10.0,Snacks
0727915100150,"Nutty Naturals, Rain Forest Snack",357.0,1494.0,8.93,8.93,0.0,0.0,67.86,50.0,7.1,3.57,0.045,0.018,0.0,0.00129,10.0,Snacks
41497133345,Red & green jelly wreaths,300.0,1255.0,0.0,0.0,0.0,0.0,75.0,50.0,0.0,0.0,0.095,0.038,0.0,0.0,13.0,"Snacks,Sweet snacks,Confectioneries"
858089003104,Mint Chip,127.90697674419,535.0,2.906976744186,1.7441860465116,0.0,0.062,26.744186046512,11.627906976744,6.9767441860465,5.8139534883721,0.27616279069768,0.110465116279072,0.156,0.00056,-3.0,"Desserts,Frozen foods,Frozen desserts,Ice creams and sorbets,Ice creams"
75391048047,100/150 Cp&D Shrimp,58.823529411765,246.0,0.58823529411765,0.0,0.0,0.107,0.0,0.0,0.0,14.117647058824,1.764705882353,0.7058823529412,0.055,0.00032,2.0,"Seafood,Frozen foods,Frozen seafood"
6797231,Passion flakie,485.0,2030.0,25.8,12.1,0.303,0.0,59.1,34.8,1.52,4.55,0.568,0.227,0.0,0.00265,24.0,"Snacks,Sweet snacks,Biscuits and cakes,Pastries"
0784830000705,Organic european-style nonfat yogurt,53.0,222.0,0.0,0.0,0.0,0.004,7.49,4.41,0.0,6.17,0.175,0.07,0.198,0.00032,-3.0,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts"
758940600131,Apple & cinnamon granola,429.0,1795.0,14.29,0.0,0.0,0.0,64.29,17.86,7.1,7.14,0.2675,0.107,0.071,0.00257,0.0,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products"
610546450827,Mazapan,464.0,1941.0,17.86,1.79,0.0,0.0,67.86,53.57,3.6,10.71,0.045,0.018,0.0,0.0,13.0,"Snacks,Sweet snacks,Confectioneries"
85239382837,"Enriched macaroni product, oven-ready lasagna",360.0,1506.0,2.0,0.0,0.0,0.0,74.0,4.0,4.0,12.0,0.0,0.0,0.0,0.0032,-5.0,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas,Cereal pastas,Durum wheat pasta,Durum wheat plates for lasagna"
16000146983,Fruit gushers snacks net wt,348.0,1456.0,4.3478,2.1739,0.0,0.0,78.2609,43.4783,0.0,0.0,0.4891305,0.1956522,0.0,0.0,17.0,Snacks
78742047720,Apple Pie,280.0,1172.0,12.8,6.4,0.0,0.0,40.0,20.0,0.8,2.4,0.58,0.232,0.0,0.00115,14.0,"Snacks,Sweet snacks,Biscuits and cakes,Cakes,Sweet pies,Pies,Apple pies"
77890382202,Rosemary Crostini,219.0,916.0,0.0,0.0,0.0,0.0,43.75,0.0,6.2,6.25,1.25,0.5,0.0,0.00225,-1.0,"Snacks,Sweet snacks,Biscuits and cakes"
75391888995,Imitation Flake Crabmeat,107.14285714286,448.0,1.1904761904762,0.0,0.0,0.006,21.428571428571,3.5714285714286,1.1904761904762,2.3809523809524,1.577380952381,0.6309523809524,0.014,0.0,6.0,Seafood
11110970930,"Simple truth, sausage links, smoked",341.0,1427.0,28.24,9.41,0.0,0.065,3.53,0.0,1.2,14.12,1.6175,0.647,0.047,0.00127,19.0,"Meats and their products,Meats,Prepared meats,Sausages,Smoked sausages"
41331026659,Rice & Black Beans,356.0,1490.0,0.0,0.0,0.0,0.0,75.56,2.22,6.7,11.11,3.83794,1.535176,0.044,0.004,9.0,"Plant-based foods and beverages,Plant-based foods,Legumes and their products,Legumes,Seeds,Legume seeds,Pulses"
814950021332,Gourmet Jerky Turkey,250.0,1046.0,1.79,0.0,0.0,0.071,25.0,21.43,0.0,35.71,2.6775,1.071,0.0,0.00257,17.0,Snacks
0805658288110,Cookies,432.0,1807.0,21.62,6.76,0.0,0.014,56.76,35.14,5.4,5.41,0.54,0.216,0.0,0.00292,15.0,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits"
0181945000154,Prolonged power banana & almond butter macrobar,430.769230769231,1802.0,18.4615384615385,1.53846153846154,0.0,0.0,53.8461538461538,18.4615384615385,4.61538461538462,16.9230769230769,0.0192307692307692,0.0076923076923076,0.092,0.00277,1.0,Snacks
70480002245,Extra Rich Chocolate Milk,100.0,418.0,3.33,1.88,0.0,0.008,15.42,14.58,0.4,3.33,0.2075,0.083,0.104,0.00045,3.0,"Dairies,Milks"
818703012486,Coffee cake,404.0,1690.0,21.05,3.51,0.0,0.07,50.88,28.07,1.8,1.75,1.0525,0.421,0.096,0.00065,17.0,"Snacks,Sweet snacks,Biscuits and cakes,Cakes"
78742076041,"The bakery, mini orange cranberry scones",375.0,1569.0,15.62,7.03,0.0,0.039,54.69,23.44,1.6,4.69,0.86,0.344,0.0,0.00225,17.0,"Snacks,Sweet snacks,Biscuits and cakes,Pastries"
70120264675,Shrimp,106.0,444.0,1.76,0.0,0.0,0.159,1.18,0.0,0.0,21.18,0.8225,0.329,0.047,0.00212,-1.0,"Seafood,Frozen foods,Frozen seafood"
0045735000406,Candy bar,550.0,2301.0,32.5,32.5,0.0,0.0,62.5,57.5,0.0,2.5,0.155,0.062,0.1,0.0009,26.0,"Snacks,Sweet snacks,Confectioneries"
854959005124,Hatch Green Chili Salsa,36.0,151.0,0.0,0.0,0.0,0.0,7.14,3.57,0.0,0.0,1.4275,0.571,0.0,0.0,4.0,"Condiments,Sauces,Dips,Groceries"
